NAME,metropolitan statistical area/micropolitan statistical area,median_mortgage_burden,mortgage_10_15,mortgage_10_15_pct,mortgage_15_20,mortgage_15_20_pct,mortgage_20_25,mortgage_20_25_pct,mortgage_25_30,mortgage_25_30_pct,mortgage_30_35,mortgage_30_35_pct,mortgage_35_40,mortgage_35_40_pct,mortgage_40_50,mortgage_40_50_pct,mortgage_less_10,mortgage_less_10_pct,mortgage_over_50,mortgage_over_50_pct,mortgage_total
"Dalton, GA Metro Area",19140,18.6,3814,21.768163917584612,4148,23.674447805490555,2808,16.026482506706238,1496,8.538325438045774,739,4.217795787911649,851,4.8570287084070545,589,3.361680269391017,1958,11.175161235089321,1076,6.141201986188003,17521
"Danville, IL Micro Area",19180,17.0,2299,26.349570200573062,1676,19.20916905444126,1007,11.541547277936964,467,5.35243553008596,360,4.126074498567335,422,4.836676217765043,353,4.045845272206304,1364,15.63323782234957,710,8.137535816618911,8725
"Danville, KY Micro Area",19220,18.7,1784,21.721660781687568,1652,20.114452696943868,1121,13.649092901497625,674,8.206501887251918,523,6.367953244855716,237,2.8856690612443687,235,2.861317423596737,1098,13.36904906854986,871,10.60513819554365,8213
"Danville, VA Micro Area",19260,19.8,2506,18.896094103453475,2455,18.51153672145981,1571,11.845875433569597,1062,8.007841954456342,724,5.459206756145378,753,5.677876640024129,774,5.836223797315639,1743,13.142814055195295,1626,12.260594178856884,13262
"Daphne-Fairhope-Foley, AL Metro Area",19300,19.8,8240,19.181079634069693,8694,20.237901254684697,6170,14.362531716287624,3484,8.110058427803255,2659,6.18962266346982,1882,4.380921343606695,1570,3.6546474545496874,4797,11.166461044251495,5202,12.109220419469727,42959
"Davenport-Moline-Rock Island, IA-IL Metro Area",19340,18.2,17349,25.15186221494121,15034,21.79567102077504,10356,15.01370021891355,5343,7.74606028096322,3746,5.4307957725038785,1876,2.719747162097511,2845,4.124563260217174,7479,10.84274468301028,4734,6.8631572843121615,68977
"Dayton-Kettering-Beavercreek, OH Metro Area",19430,18.4,32826,23.598510445572312,31545,22.67760348521229,20498,14.735949159609497,11796,8.480108122097453,7541,5.421201708099093,4744,3.4104470101076907,5205,3.74185849232937,14815,10.650457937340944,9573,6.882000258802893,139102
"Decatur, AL Metro Area",19460,17.3,6064,25.836138213114058,4639,19.764816156107536,2458,10.47249797622598,1817,7.741468194793575,1196,5.095649951003366,1034,4.405436496101572,755,3.2167355459929277,3488,14.860892164799115,1870,7.967278769545397,23471
"Decatur, IL Metro Area",19500,18.1,3933,24.529125608082825,3549,22.13421479356368,2360,14.718722714232257,962,5.999750530123488,888,5.538231258575527,411,2.563302981165024,729,4.546588499438693,1841,11.481851066483722,1280,7.983036048397156,16034
"Decatur, IN Micro Area",19540,19.0,1319,21.09050207866965,1184,18.93188359449952,897,14.342820594819317,426,6.811640550047969,411,6.571794051806844,255,4.077390470099137,330,5.276622961304765,837,13.383434601854812,553,8.842340901822833,6254
"Defiance, OH Micro Area",19580,16.6,1942,28.18577648766328,1723,25.007256894049345,650,9.433962264150944,456,6.618287373004354,254,3.6865021770682147,185,2.6850507982583456,305,4.426705370101597,947,13.744557329462989,420,6.095791001451379,6890
"Del Rio, TX Micro Area",19620,20.5,1206,25.352112676056336,940,19.76035316375867,816,17.153668278326677,469,9.859154929577464,195,4.0992221988648305,167,3.510615934412445,120,2.522598276224511,139,2.922009669960059,666,14.000420433046038,4757
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",19660,22.8,17758,14.928334244041865,21648,18.19847841620781,17325,14.564331049556555,11712,9.845739985708882,8549,7.186751292505569,7105,5.972846874868648,7609,6.396536505401203,10020,8.42335336892102,16495,13.866588205623975,118955
"Deming, NM Micro Area",19700,23.5,371,12.967493883257603,553,19.328905976931143,343,11.988815099615518,353,12.338343236630548,186,6.501223348479552,136,4.753582663404404,294,10.276127228241872,265,9.262495630898288,360,12.583012932541068,2861
"Denver-Aurora-Centennial, CO Metro Area",19740,21.5,95208,16.75577691346509,114418,20.136569226166383,89386,15.731155734675559,62166,10.940673342602206,40895,7.197163020714173,25847,4.548846377219689,32321,5.688213864592316,47276,8.320163319899333,58349,10.268914661832774,568210
"DeRidder, LA Micro Area",19760,17.5,1228,25.138178096212897,1040,21.28966223132037,565,11.566018423746161,378,7.73797338792221,174,3.5619242579324464,185,3.7871033776867966,194,3.9713408393039917,669,13.6949846468782,407,8.331627430910952,4885
"Des Moines-West Des Moines, IA Metro Area",19780,19.0,30283,21.93609608043404,33144,24.008518590955514,21944,15.895574823797002,13172,9.54140136616178,7476,5.415389964578308,5592,4.050676923745572,5185,3.755858342206866,11745,8.507725405828282,9096,6.588869330899451,138051
"Detroit Lakes, MN Micro Area",19810,21.0,1053,16.65612148054413,1374,21.73362859854476,878,13.888010123378677,787,12.448592217652642,415,6.564378361278076,291,4.602973742486554,299,4.729515975956976,542,8.573236317621006,660,10.439734261309711,6322
"Detroit-Warren-Dearborn, MI Metro Area",19820,19.4,157659,21.2319340224845,156731,21.10696028313016,107315,14.452108662511648,67022,9.025851248929374,43162,5.812625579754254,26850,3.6158889026551533,33831,4.556020017345493,75240,10.13256912609958,71335,9.60668286297599,742556
"Dickinson, ND Micro Area",19860,19.7,989,17.797372683102395,1461,26.291164297282705,981,17.653410113370523,421,7.576030232139644,445,8.007917941335254,117,2.105452582328595,269,4.840741407234119,419,7.5400395897066765,442,7.9539319776858015,5557
"Dixon, IL Micro Area",19940,19.0,1298,23.497465604634325,1130,20.45619116582187,767,13.8848660391021,521,9.43157132512672,270,4.887762490948588,191,3.457639391745112,399,7.22302679217958,554,10.02896451846488,390,7.060101375814627,5524
"Dodge City, KS Micro Area",19980,18.4,726,21.549421193232412,931,27.63431285247848,419,12.436924903532205,263,7.8064707628376375,114,3.383793410507569,95,2.8198278420896408,244,7.242505194419708,328,9.735826654793707,247,7.331552389433066,3369
"Dothan, AL Metro Area",20020,18.5,5311,23.82575927504374,4359,19.554977345116864,2974,13.341707415548875,1659,7.442465569063747,1354,6.074200349917007,772,3.4632811448566683,835,3.745906419631241,2769,12.422053743663362,2170,9.734870575568614,22291
"Douglas, GA Micro Area",20060,19.3,1095,24.220305242203054,697,15.416943154169433,548,12.121212121212121,430,9.511170095111702,444,9.82083609820836,65,1.43773501437735,155,3.4284450342844504,543,12.01061712010617,499,11.037381110373811,4521
"Dover, DE Metro Area",20100,22.0,5665,16.98497886247114,6261,18.771924564506943,5664,16.981980631427458,4326,12.970347494977963,2092,6.2722993433874015,1708,5.120978622612658,1590,4.767187359457919,2522,7.561538692171618,3490,10.46382634245795,33353
"Dublin, GA Micro Area",20140,18.9,1249,23.637395912187735,760,14.383043149129449,775,14.666919000757003,449,8.497350492051476,262,4.958364875094625,198,3.7471612414837243,120,2.2710068130204393,776,14.685844057532172,645,12.20666161998486,5284
"DuBois, PA Micro Area",20180,18.0,3092,26.422833703640404,2450,20.936592035549477,1644,14.04888053324218,1045,8.930097419244573,410,3.5036745855409333,272,2.324388993334473,409,3.495129037771321,1299,11.100666552726029,1070,9.143736113484874,11702
"Dubuque, IA Metro Area",20220,19.2,4004,21.789290378754895,4122,22.431432303003916,2652,14.431867653461037,1914,10.415759686547672,1102,5.996952546800174,771,4.195690030474532,753,4.097736177622986,1702,9.262080975185023,1326,7.215933826730518,18376
"Duluth, MN-WI Metro Area",20260,19.1,11396,22.315344246886504,11168,21.86888070807551,7853,15.37753583457351,4802,9.403148742852666,3031,5.935223623404089,1903,3.726404010339156,2278,4.4607190412782955,4867,9.530430014882118,3630,7.1081694994908755,51068
"Dumas, TX Micro Area",20300,20.3,432,19.51219512195122,530,23.938572719060524,236,10.659439927732612,290,13.098464317976513,148,6.684733514001806,223,10.07226738934056,35,1.5808491418247517,114,5.149051490514905,174,7.8590785907859075,2214
"Duncan, OK Micro Area",20340,18.3,1294,21.445144182963208,1430,23.699038780245278,586,9.71163407358303,594,9.84421610871727,326,5.402717931720251,136,2.253894597282068,350,5.800464037122969,752,12.462711302618496,533,8.833278090818695,6034
"Durango, CO Micro Area",20420,22.4,1404,14.40443213296399,1953,20.036934441366576,1748,17.93372319688109,1008,10.341643582640812,729,7.479224376731302,653,6.699497281214732,549,5.632502308402586,636,6.525084641428132,997,10.228788345131836,9747
"Durant, OK Micro Area",20460,18.7,1212,22.03235775313579,1378,25.049990910743503,676,12.288674786402472,497,9.034720959825487,399,7.253226686057081,221,4.017451372477732,188,3.4175604435557174,493,8.962006907834938,411,7.471368842028722,5501
"Durham-Chapel Hill, NC Metro Area",20500,18.8,21582,21.827339293660746,21121,21.36109874994943,14495,14.659775880901332,8000,8.090942190218051,5318,5.378453820947449,3710,3.752174440713621,4264,4.312472187386221,11816,11.950321614952061,8241,8.33468182369837,98876
"Dyersburg, TN Micro Area",20540,17.3,1577,34.53032625355814,649,14.210641559010293,826,18.08627107510401,309,6.765929494197503,87,1.9049704401138603,104,2.2772060433544996,170,3.722356032406394,411,8.999343113641341,433,9.481059776658638,4567
"Eagle Pass, TX Metro Area",20580,20.0,841,15.357925493060629,1493,27.26442658875091,597,10.902118334550767,617,11.26734842951059,302,5.514974433893353,143,2.6113951789627463,394,7.1950328707085465,384,7.012417823228634,674,12.308254200146092,5476
"Easton, MD Micro Area",20660,22.7,1293,17.671176711767117,1033,14.117807844745114,1250,17.083504168375015,721,9.853765204318709,422,5.767391007243406,282,3.8540385403854036,627,8.569085690856909,649,8.869755364220309,1013,13.844471778051116,7317
"East Stroudsburg, PA Micro Area",20700,22.1,5023,16.647885456714835,6248,20.707941137478457,4524,14.994034203897652,3361,11.13946705554819,2240,7.424101816253479,1381,4.577091342966989,1845,6.11494100490521,1858,6.158027310088824,3498,11.593530425560122,30172
"Eau Claire, WI Metro Area",20740,19.3,6058,21.679072430575435,6770,24.22702547953049,3968,14.199828227884339,3096,11.079301460062982,1620,5.797308903521328,1203,4.305038648726024,1186,4.244202691096478,1980,7.085599770970512,1969,7.046235327798454,27944
"Edwards, CO Micro Area",20780,24.5,1434,15.004708590561892,1648,17.243904991105996,976,10.21240975201423,963,10.076383802448467,854,8.935858533012452,649,6.790833943706184,608,6.36182902584493,809,8.464999476823271,1600,16.74165533117087,9557
"Effingham, IL Micro Area",20820,18.0,1663,22.80268750856986,1868,25.61360208419032,932,12.779377485259838,691,9.474838886603592,418,5.731523378582202,256,3.510215274921157,205,2.810914575620458,853,11.696146990264637,390,5.347593582887701,7293
"El Campo, TX Micro Area",20900,21.7,1027,22.873051224944323,698,15.5456570155902,687,15.30066815144766,315,7.015590200445435,246,5.478841870824054,165,3.6748329621380846,565,12.583518930957686,291,6.481069042316258,496,11.046770601336304,4490
"El Centro, CA Metro Area",20940,23.7,2203,12.980202686778222,3108,18.312514730143768,2609,15.372378034409614,1579,9.303558802733916,1182,6.964411972660852,1107,6.522507659674758,1173,6.911383455102523,1179,6.9467358001414095,2686,15.826066462408672,16972
"El Dorado, AR Micro Area",20980,19.4,1077,21.788387618854944,869,17.580416750960957,424,8.577786769168522,398,8.051790410681772,576,11.652842403398745,87,1.7600647380133523,233,4.7137365972081735,605,12.239530649403196,635,12.846449524580214,4943
"Elizabeth City, NC Micro Area",21020,21.6,1083,17.261715014344915,1496,23.844437360535544,902,14.376793114440547,831,13.245138667516738,320,5.100414408670704,279,4.4469238125597705,399,6.359579215811284,268,4.271597067261715,685,10.918074593560727,6274
"Elizabethtown, KY Metro Area",21060,18.7,4265,21.985669364400227,4054,20.897984432187226,3064,15.79462858910253,1312,6.763235218310222,958,4.9383988865405435,771,3.9744316717356565,1080,5.5672972833651215,2370,12.21712459405124,1440,7.423063044486828,19399
"Elk City, OK Micro Area",21120,23.4,355,15.190415062045357,424,18.142918271287975,372,15.917843388960208,258,11.0397946084724,173,7.40265297389816,138,5.905006418485238,97,4.150620453572957,130,5.562687205819426,374,16.003423192126657,2337
"Elkhart-Goshen, IN Metro Area",21140,18.6,6943,21.242160012238028,6838,20.920911733210954,4281,13.097751262046812,2688,8.223955943093161,2193,6.709499770536944,1392,4.258834327673244,1198,3.665289888327979,4242,12.978430472693898,2528,7.734434756004284,32685
"Elkins, WV Micro Area",21180,17.4,719,23.193548387096776,638,20.580645161290324,395,12.741935483870966,306,9.870967741935484,193,6.225806451612903,89,2.870967741935484,55,1.7741935483870968,513,16.548387096774196,173,5.580645161290323,3100
"Elko, NV Micro Area",21220,19.9,1433,18.30841957327201,1443,18.436182445381373,1111,14.194455091350452,622,7.946850645202503,552,7.052510540436948,677,8.649546441804013,146,1.8653379327967294,1048,13.389548997061453,746,9.53111025935863,7827
"Ellensburg, WA Micro Area",21260,23.7,1195,16.16831281288053,1358,18.373697740495196,1002,13.557028818833716,690,9.335678527939386,620,8.388580706264376,387,5.236097956974699,428,5.7908266810986335,386,5.222567988093627,1314,17.77837910972805,7391
"Elmira, NY Metro Area",21300,18.3,3242,24.926956789174227,2816,21.651545440565894,1770,13.6091034906966,975,7.496540058434569,645,4.9592495771182525,402,3.0908811317853297,432,3.321543902814086,1351,10.387513455328309,1310,10.072274334922342,13006
"El Paso, TX Metro Area",21340,22.7,16181,16.214239190340194,18753,18.791522621373815,14497,14.526779898792524,10236,10.25702690515557,7488,7.503381932962573,4720,4.729695876546921,7199,7.213788265945189,6589,6.602535197154166,13157,13.184027255874541,99795
"Emporia, KS Micro Area",21380,20.4,984,21.564760026298487,820,17.97063335524874,876,19.19789612097304,552,12.097304404996713,248,5.435020819636204,143,3.133903133903134,197,4.317335086565856,397,8.700416392724085,331,7.253999561691869,4563
"Enid, OK Metro Area",21420,19.0,1523,19.664299548095546,1921,24.803098773402198,1215,15.687540348612009,553,7.140090380890897,489,6.313750806972241,226,2.918011620400258,299,3.8605551969012266,757,9.774047772756617,657,8.482892188508716,7745
"Enterprise, AL Micro Area",21460,19.2,1896,23.646794711898227,1541,19.219256672486903,1041,12.98328760289349,674,8.406086305811924,390,4.8640558742828635,470,5.86181092541781,263,3.280119730606136,819,10.214517335994014,905,11.287104015964081,8018
"Erie, PA Metro Area",21500,18.9,9048,22.241341166637987,8844,21.739878567390182,4887,12.012979031980532,3833,9.422088935866867,2869,7.052432339421351,1614,3.967454094048819,1727,4.245225043632162,4319,10.616749834074875,3392,8.338044787492933,40681
"Escanaba, MI Micro Area",21540,19.6,1312,20.878421387651176,1207,19.207511139401657,806,12.826225334182052,571,9.086569064290261,402,6.397199236155315,288,4.583068109484405,282,4.487587523870147,701,11.155315085932527,681,10.837046467218332,6284
"Española, NM Micro Area",21580,19.2,807,21.57177225340818,568,15.183106121357925,459,12.269446672012831,241,6.442127773322641,166,4.437316225608126,245,6.549051055867415,130,3.475006682705159,573,15.316760224538895,517,13.819834268912057,3741
"Eufaula, AL-GA Micro Area",21640,19.0,460,16.112084063047284,786,27.530647985989493,316,11.06830122591944,147,5.148861646234676,205,7.180385288966725,174,6.094570928196147,115,4.028021015761821,312,10.928196147110333,289,10.12259194395797,2855
"Eugene-Springfield, OR Metro Area",21660,23.2,8402,14.166484007486217,10489,17.685342865332412,10265,17.307659882985718,6653,11.217521792645298,4982,8.400074187728675,3449,5.815306277293496,3483,5.872633158542548,4087,6.891028343084524,7341,12.377548095567283,59309
"Eureka-Arcata, CA Micro Area",21700,25.7,2082,12.257152949487814,2667,15.70116566584246,2517,14.81808548216178,2101,12.369009772754033,1421,8.365712940068292,974,5.734133992699871,1405,8.271517720475687,870,5.121865065347934,2822,16.613681855645826,16986
"Evanston, WY-UT Micro Area",21740,17.8,905,25.651927437641724,1077,30.52721088435374,526,14.909297052154194,145,4.109977324263038,174,4.931972789115646,23,0.6519274376417233,218,6.179138321995465,265,7.511337868480726,195,5.5272108843537415,3528
"Evansville, IN Metro Area",21780,18.4,11716,23.833353675902195,11051,22.480572846739086,7151,14.546970991496805,3801,7.732210423532283,2887,5.872899629765247,1589,3.232434191789739,1740,3.5396069815696327,5372,10.92802799137475,3700,7.526750478050369,49158
"Fairbanks-College, AK Metro Area",21820,22.1,2379,18.38769516153965,2158,16.67954861647859,2268,17.529757304065544,1492,11.531921471633947,928,7.172669655279024,491,3.7950224145926725,971,7.505023960426651,916,7.079919616633173,1249,9.653733189055496,12938
"Fairmont, MN Micro Area",21860,17.2,1055,30.65969195001453,609,17.698343504795115,523,15.199070037779716,298,8.660273176402209,116,3.3711130485324037,132,3.836094158674804,92,2.6736413833188024,398,11.566405114792211,218,6.335367625690207,3441
"Fairmont, WV Micro Area",21900,15.8,2643,29.733378332770837,1916,21.554730565867928,886,9.967375407807403,600,6.749915626054674,207,2.328720890988863,319,3.588705141185735,188,2.114973562830465,1484,16.694791315108564,627,7.053661829227134,8889
"Fallon, NV Micro Area",21980,19.8,712,19.988770353733855,860,24.143739472206626,659,18.50084222346996,204,5.727119595732734,284,7.973048848961257,88,2.470522178551376,81,2.27400336889388,238,6.681639528354857,433,12.156092083099383,3562
"Fargo, ND-MN Metro Area",22020,19.5,7865,20.068383047128165,9041,23.06907198081192,6910,17.631599091628182,4158,10.609578729810416,2137,5.452782526600495,1301,3.319639713199459,1794,4.5775815876094,3470,8.854073639355974,2440,6.225919216146565,39191
"Faribault-Northfield, MN Micro Area",22060,21.3,2055,18.598968232419224,2209,19.992759525748937,1854,16.779799076839534,1211,10.96026789754729,850,7.69300389175491,495,4.480043442845506,504,4.56149877816997,757,6.851298760068785,1039,9.403565933568649,11049
"Farmington, MO Micro Area",22100,18.6,2369,23.450801821421503,1645,16.283904177390614,1673,16.561077014452582,980,9.701049297168877,379,3.751732330231637,352,3.4844585230647396,249,2.4648584438725005,1461,14.462482676697682,946,9.364482280736487,10102
"Farmington, NM Metro Area",22140,22.0,2044,16.001252544230468,2489,19.484891185219976,1668,13.057773602630343,1149,8.994833255049318,859,6.724596837325818,506,3.9611711288554874,962,7.530922185689683,1107,8.666040394551434,1851,14.490371066228278,12774
"Fayetteville, NC Metro Area",22180,21.6,9493,17.450688431772644,10552,19.397415393665323,7378,13.562749315244766,5781,10.627033585176198,3445,6.3328370006801595,2423,4.454125994963142,3324,6.110406441294876,4559,8.380668762293425,6969,12.810897259140793,54399
"Fayetteville, TN Micro Area",22190,19.0,1181,21.10058960157227,1238,22.118992317312845,850,15.186707164552438,438,7.825620868322315,356,6.360550294800786,210,3.7520100053600145,135,2.412006432017152,572,10.21976058602823,483,8.629623012328032,5597
"Fayetteville-Springdale-Rogers, AR Metro Area",22220,17.7,20426,24.84431254257079,19155,23.29838474262917,10985,13.361146248905323,6580,8.00330835847037,4442,5.4028412960980825,2234,2.717232655444196,3198,3.8897538192079404,10193,12.39783010606208,4861,5.912474457526516,82216
"Fergus Falls, MN Micro Area",22260,20.6,2001,18.3292113217917,2204,20.18869652835028,1766,16.176605294494824,1058,9.69130713565998,833,7.630301364843821,439,4.021251259503527,659,6.036456902079325,1024,9.379866263625539,902,8.262343134560776,10917
"Findlay, OH Micro Area",22300,17.9,3180,24.525682554372978,3131,24.14777109362949,2029,15.648619466296468,858,6.6173068024062935,834,6.432207311429893,415,3.20067869813358,418,3.2238161345056304,1478,11.399043652629954,610,4.704612062316828,12966
"Fitzgerald, GA Micro Area",22340,19.2,355,19.430760810071153,489,26.76518883415435,270,14.77832512315271,156,8.538587848932677,147,8.045977011494253,0,0.0,17,0.9304871373836892,148,8.10071154898741,239,13.081554460864805,1827
"Flagstaff, AZ Metro Area",22380,20.4,3038,18.90949831943234,2919,18.1688036848002,1949,12.131208763849122,1699,10.575127598655545,1148,7.145524710568902,661,4.114278600771816,941,5.857089505788622,1859,11.571019544379435,1750,10.892568156355036,16066
"Flint, MI Metro Area",22420,19.7,14117,21.06794812482278,13823,20.629187995284074,9953,14.853672004417447,6144,9.16919127852314,3949,5.89341412091274,3270,4.88008715507335,3128,4.668168997268942,6308,9.413941826973302,5885,8.782664497739043,67007
"Florence, SC Metro Area",22500,18.3,6359,24.755713006579203,4230,16.467473819441743,3055,11.89317553626348,1858,7.233230817144859,1413,5.5008369992603265,1008,3.924163973994628,1366,5.317865067933196,3574,13.913652820492855,2624,10.21528399579554,25687
"Florence-Muscle Shoals, AL Metro Area",22520,18.3,5544,25.760884717252914,4212,19.571581246224618,2726,12.666697644161518,1919,8.916871892570049,993,4.6140978579062315,675,3.136471353561637,614,2.8530272756842154,2388,11.096138655266948,2405,11.175131267134427,21521
"Fond du Lac, WI Metro Area",22540,18.6,4036,22.809992087713347,4339,24.522436984288458,2627,14.846840736972986,1894,10.704193511924947,979,5.532949022267435,567,3.204476093591048,673,3.803549225726235,1656,9.35910478128179,895,5.05821182321691,17694
"Forest City, NC Micro Area",22580,19.5,2015,21.507097875973958,1609,17.173657807663574,1282,13.683424058063828,1048,11.185825595047497,412,4.397481054541573,345,3.682356708293308,346,3.6930302059985056,1171,12.49866581278685,1036,11.057743622585122,9369
"Forrest City, AR Micro Area",22620,19.9,373,19.147843942505133,324,16.632443531827516,395,20.277207392197123,61,3.1314168377823406,93,4.774127310061601,32,1.642710472279261,95,4.876796714579055,242,12.42299794661191,254,13.03901437371663,1948
"Fort Collins-Loveland, CO Metro Area",22660,21.5,11259,16.80146839372053,13750,20.51871306631648,9792,14.612308243299706,7042,10.508565630036411,4358,6.503312839491435,3815,5.693010207127082,3731,5.567659523667403,5461,8.149286694920313,7647,11.411389004954337,67012
"Fort Dodge, IA Micro Area",22700,17.1,1679,29.31726907630522,1338,23.363017286537456,627,10.948140387637507,398,6.949537279552994,211,3.6843024270997033,157,2.741400384145277,180,3.1430068098480883,616,10.756067749257902,516,9.009952854897852,5727
"Fort Leonard Wood, MO Micro Area",22780,19.0,1127,19.50839536091397,1444,24.995672494374244,926,16.02908083780509,374,6.473948416132941,253,4.379435693266402,328,5.677687380993595,260,4.500605850787606,610,10.559113726847844,455,7.87606023887831,5777
"Fort Madison, IA Micro Area",22800,19.4,1409,25.147242548634658,1031,18.40085668391933,837,14.938425843298234,559,9.976798143851507,274,4.890237372835981,269,4.80099946457255,305,5.443512404069248,486,8.673924683205424,417,7.442441549170087,5603
"Fort Morgan, CO Micro Area",22820,25.1,514,12.191650853889943,836,19.829222011385202,594,14.089184060721063,553,13.116698292220114,209,4.9573055028463004,212,5.028462998102467,640,15.180265654648956,148,3.510436432637571,510,12.096774193548388,4216
"Fort Payne, AL Micro Area",22840,19.3,1816,22.274009567030543,1698,20.826689562124372,1161,14.240156997424261,803,9.849135287624188,357,4.378756286029682,184,2.256837973751993,709,8.69618545320741,759,9.309456641726973,616,7.555501042561021,8153
"Fort Smith, AR-OK Metro Area",22900,18.9,6521,20.86920344353058,6867,21.976509744935512,4451,14.244567478477935,3236,10.356194194642686,1601,5.1236918744199444,618,1.9777898678273114,1249,3.9971837296380452,3714,11.885941050340833,2887,9.239286971549268,31247
"Fort Wayne, IN Metro Area",23060,17.8,20013,24.53565780278789,18385,22.53975259602535,11916,14.608849166942514,7095,8.69837066460701,4337,5.317101278703397,1959,2.4017065725109417,2640,3.236603037993306,10230,12.54183677222406,4644,5.693478980470043,81567
"Frankfort, IN Micro Area",23140,17.8,1327,24.52411753834781,1164,21.511735353908705,745,13.768249861393459,635,11.735353908704491,253,4.675660691184624,65,1.2012566993162077,221,4.084272777675106,713,13.176861947883939,256,4.7311033080761415,5411
"Frankfort, KY Micro Area",23180,18.9,3198,24.0,2778,20.848030018761726,2098,15.74484052532833,1035,7.76735459662289,872,6.544090056285179,472,3.5422138836772983,552,4.142589118198874,1269,9.523452157598499,1026,7.6998123827392115,13325
"Franklin, KY Micro Area",23190,18.8,664,21.820571804140652,639,20.99901413079198,474,15.576733486690767,252,8.281301347354585,206,6.7696352283930326,92,3.023332237923102,102,3.35195530726257,366,12.027604337824515,244,8.01840289188301,3043
"Fredericksburg, TX Micro Area",23240,24.5,369,11.161524500907442,501,15.15426497277677,487,14.730792498487599,237,7.168784029038113,463,14.004839685420448,226,6.836055656382335,237,7.168784029038113,339,10.254083484573503,436,13.188142770719905,3306
"Freeport, IL Micro Area",23300,18.9,1701,23.783557046979865,1265,17.687360178970916,867,12.12248322147651,774,10.822147651006711,245,3.4256152125279637,233,3.2578299776286355,365,5.103467561521253,872,12.192393736017896,809,11.311521252796421,7152
"Fremont, NE Micro Area",23340,18.8,1265,23.04609218436874,1190,21.679723082528692,896,16.32355620331572,427,7.779194753142649,286,5.210420841683367,125,2.277281836400073,308,5.61122244488978,570,10.384405173984332,406,7.396611404627437,5489
"Fremont, OH Micro Area",23380,17.8,2434,23.603568657874323,2091,20.27734678044996,1372,13.30488750969744,885,8.582234290147401,569,5.517843289371606,325,3.15166795965865,301,2.9189294026377035,1504,14.584949573312645,696,6.749418153607448,10312
"Fresno, CA Metro Area",23420,23.0,21869,15.724722090397918,24314,17.48277895221249,19958,14.350633475703583,14990,10.778434502495074,11175,8.03529056473532,7073,5.08578167018997,8208,5.901893955735795,10667,7.670017400808203,19755,14.20466801846499,139074
"Gadsden, AL Metro Area",23460,19.1,2618,19.448777951118046,2844,21.12770225094718,1654,12.287348636802616,1072,7.963747121313423,569,4.2270262239060985,651,4.83619344773791,864,6.418542455983954,1738,12.911373597801054,1375,10.214694302057795,13461
"Gaffney, SC Micro Area",23500,19.5,1550,21.140207310420074,1224,16.693944353518823,1048,14.293507910529188,511,6.969448990725587,354,4.828150572831424,403,5.49645390070922,427,5.823786142935079,983,13.406983087834151,762,10.39279869067103,7332
"Gainesville, FL Metro Area",23540,19.9,8944,20.026421262398962,9225,20.655605561899645,5880,13.165849398804324,4520,10.120686952822373,2901,6.4956001880835625,1741,3.898255748863662,2182,4.885694453773986,4250,9.516132643693604,4995,11.184254718882245,44661
"Gainesville, GA Metro Area",23580,20.1,5533,18.339410009943652,6242,20.689426582698044,4649,15.409347033476964,2776,9.201193238316208,1949,6.460059661915811,1555,5.154126615843553,1608,5.3297978123964205,3181,10.543586344050382,2537,8.409015578389129,30170
"Gainesville, TX Micro Area",23620,20.6,1007,18.372559751870096,948,17.296113847837987,896,16.347381864623244,663,12.096332785987958,342,6.239737274220033,263,4.798394453566868,241,4.397007845283707,680,12.406495165115855,435,7.936507936507936,5481
"Galesburg, IL Micro Area",23660,18.5,1570,21.5333973391853,1501,20.587025099437664,1063,14.57961870799616,587,8.051021807708134,416,5.7056645178987795,232,3.1820052119050883,189,2.5922370045261283,960,13.166918118227953,630,8.640790015087093,7291
"Gallipolis, OH Micro Area",23680,17.6,812,21.999458141425087,1023,27.71606610674614,338,9.157409916011922,278,7.531834191276077,217,5.879165537794635,22,0.5960444324031428,225,6.0959089677594145,491,13.302628014088322,284,7.694391763749661,3691
"Gallup, NM Micro Area",23700,18.9,509,17.89103690685413,657,23.093145869947275,327,11.493848857644991,207,7.275922671353251,68,2.390158172231986,174,6.115992970123023,147,5.166959578207382,329,11.564147627416519,282,9.91212653778559,2845
"Garden City, KS Micro Area",23780,21.2,842,18.946894689468945,942,21.197119711971197,514,11.566156615661566,533,11.993699369936994,302,6.795679567956796,213,4.792979297929794,221,4.972997299729974,312,7.020702070207021,558,12.556255625562557,4444
"Gardnerville Ranchos, NV-CA Micro Area",23820,23.0,1225,12.162430500397141,1684,16.719618745035742,1935,19.211675933280382,1045,10.375297855440827,718,7.128673550436855,563,5.589753772835584,565,5.609610802223988,927,9.203733121525019,1354,13.443208895949166,10072
"Gettysburg, PA Metro Area",23900,21.4,3503,17.35533095521205,4195,20.783789139912802,3706,18.36107808164883,2016,9.988109393579073,1496,7.411811335711454,782,3.8743559254855326,1533,7.59512485136742,1357,6.723147047166073,1570,7.778438367023385,20184
"Gillette, WY Micro Area",23940,19.3,1921,20.83062242463674,2215,24.018651051832574,1559,16.905226631967036,1010,10.952071134244198,666,7.221860767729344,218,2.363912383430926,302,3.274777705486879,785,8.51225330730861,529,5.7362828019952286,9222
